tract,year,Close-down,New open,is_cbd,post_covid,DID,ln(New open),ln(Close-down)
989100,2019,1,0,0,0,0,-inf,0.0
989200,2019,1,1,0,0,0,0.0,0.0
989300,2019,0,1,0,0,0,0.0,-inf
101,2020,36,7,1,1,1,1.9459101490553132,3.58351893845611
102,2020,9,2,1,1,1,0.6931471805599453,2.1972245773362196
200,2020,37,8,1,1,1,2.0794415416798357,3.6109179126442243
300,2020,10,6,1,1,1,1.791759469228055,2.302585092994046
401,2020,10,3,1,1,1,1.0986122886681098,2.302585092994046
403,2020,13,7,1,1,1,1.9459101490553132,2.5649493574615367
404,2020,15,10,1,1,1,2.302585092994046,2.70805020110221
500,2020,29,13,1,1,1,2.5649493574615367,3.367295829986474
600,2020,28,8,1,1,1,2.0794415416798357,3.332204510175204
701,2020,31,7,1,1,1,1.9459101490553132,3.4339872044851463
702,2020,11,2,1,1,1,0.6931471805599453,2.3978952727983707
801,2020,3,3,1,1,1,1.0986122886681098,1.0986122886681098
803,2020,12,5,1,1,1,1.6094379124341003,2.4849066497880004
805,2020,10,2,1,1,1,0.6931471805599453,2.302585092994046
806,2020,12,7,1,1,1,1.9459101490553132,2.4849066497880004
901,2020,10,3,1,1,1,1.0986122886681098,2.302585092994046
902,2020,8,6,1,1,1,1.791759469228055,2.0794415416798357
1001,2020,13,3,1,1,1,1.0986122886681098,2.5649493574615367
1002,2020,19,6,1,1,1,1.791759469228055,2.9444389791664403
1101,2020,5,3,1,1,1,1.0986122886681098,1.6094379124341003
1102,2020,5,1,1,1,1,0.0,1.6094379124341003
1201,2020,6,1,1,1,1,0.0,1.791759469228055
1203,2020,1,0,1,1,1,-inf,0.0
1204,2020,7,3,1,1,1,1.0986122886681098,1.9459101490553132
1301,2020,1,1,1,1,1,0.0,0.0
1302,2020,3,0,1,1,1,-inf,1.0986122886681098
1400,2020,4,2,1,1,1,0.6931471805599453,1.3862943611198906
1500,2020,12,4,1,1,1,1.3862943611198906,2.4849066497880004
1600,2020,21,7,1,1,1,1.9459101490553132,3.044522437723423
1700,2020,1,1,1,1,1,0.0,0.0
1800,2020,6,5,1,1,1,1.6094379124341003,1.791759469228055
1900,2020,0,2,1,1,1,0.6931471805599453,-inf
2000,2020,3,0,0,1,0,-inf,1.0986122886681098
2100,2020,2,0,1,1,1,-inf,0.6931471805599453
2200,2020,1,0,1,1,1,-inf,0.0
2300,2020,4,4,1,1,1,1.3862943611198906,1.3862943611198906
2400,2020,13,9,1,1,1,2.1972245773362196,2.5649493574615367
2500,2020,2,3,1,1,1,1.0986122886681098,0.6931471805599453
2701,2020,2,0,0,1,0,-inf,0.6931471805599453
2702,2020,1,1,0,1,0,0.0,0.0
2801,2020,5,2,0,1,0,0.6931471805599453,1.6094379124341003
2802,2020,7,2,0,1,0,0.6931471805599453,1.9459101490553132
2900,2020,7,2,0,1,0,0.6931471805599453,1.9459101490553132
3001,2020,0,1,0,1,0,0.0,-inf
3002,2020,0,0,0,1,0,-inf,-inf
3100,2020,2,0,0,1,0,-inf,0.6931471805599453
3200,2020,1,0,0,1,0,-inf,0.0
3300,2020,4,0,0,1,0,-inf,1.3862943611198906
3600,2020,1,0,0,1,0,-inf,0.0
3701,2020,0,0,0,1,0,-inf,-inf
3702,2020,1,0,0,1,0,-inf,0.0
3800,2020,8,1,0,1,0,0.0,2.0794415416798357
3901,2020,7,7,0,1,0,1.9459101490553132,1.9459101490553132
3902,2020,4,1,0,1,0,0.0,1.3862943611198906
4001,2020,7,1,0,1,0,0.0,1.9459101490553132
4002,2020,3,0,0,1,0,-inf,1.0986122886681098
4101,2020,0,2,0,1,0,0.6931471805599453,-inf
4103,2020,1,1,0,1,0,0.0,0.0
4104,2020,0,0,0,1,0,-inf,-inf
4201,2020,1,1,0,1,0,0.0,0.0
4202,2020,0,0,0,1,0,-inf,-inf
5400,2020,0,0,0,1,0,-inf,-inf
5500,2020,0,0,0,1,0,-inf,-inf
5600,2020,0,0,0,1,0,-inf,-inf
6000,2020,2,0,0,1,0,-inf,0.6931471805599453
6200,2020,1,0,0,1,0,-inf,0.0
6300,2020,0,0,0,1,0,-inf,-inf
6600,2020,4,0,0,1,0,-inf,1.3862943611198906
6700,2020,1,0,0,1,0,-inf,0.0
7000,2020,1,0,0,1,0,-inf,0.0
7101,2020,0,1,0,1,0,0.0,-inf
7200,2020,1,0,0,1,0,-inf,0.0
7300,2020,0,0,0,1,0,-inf,-inf
7400,2020,2,0,0,1,0,-inf,0.6931471805599453
7700,2020,1,0,0,1,0,-inf,0.0
7800,2020,5,3,0,1,0,1.0986122886681098,1.6094379124341003
7900,2020,2,0,0,1,0,-inf,0.6931471805599453
8000,2020,1,1,0,1,0,0.0,0.0
8101,2020,0,0,0,1,0,-inf,-inf
8102,2020,0,0,0,1,0,-inf,-inf
8200,2020,0,0,0,1,0,-inf,-inf
8302,2020,0,0,0,1,0,-inf,-inf
8400,2020,0,0,0,1,0,-inf,-inf
8500,2020,0,0,0,1,0,-inf,-inf
8601,2020,4,1,0,1,0,0.0,1.3862943611198906
8602,2020,1,0,0,1,0,-inf,0.0
8701,2020,9,2,0,1,0,0.6931471805599453,2.1972245773362196
8702,2020,2,2,0,1,0,0.6931471805599453,0.6931471805599453
8801,2020,3,2,0,1,0,0.6931471805599453,1.0986122886681098
8802,2020,11,3,0,1,0,1.0986122886681098,2.3978952727983707
9000,2020,9,0,0,1,0,-inf,2.1972245773362196
9100,2020,4,2,0,1,0,0.6931471805599453,1.3862943611198906
9200,2020,1,1,0,1,0,0.0,0.0
9300,2020,0,0,0,1,0,-inf,-inf
9400,2020,0,0,0,1,0,-inf,-inf
9500,2020,1,0,0,1,0,-inf,0.0
9600,2020,1,0,0,1,0,-inf,0.0
9801,2020,1,2,0,1,0,0.6931471805599453,0.0
9802,2020,3,0,0,1,0,-inf,1.0986122886681098
10000,2020,0,0,0,1,0,-inf,-inf
10100,2020,0,1,0,1,0,0.0,-inf
10200,2020,0,0,0,1,0,-inf,-inf
10300,2020,1,0,0,1,0,-inf,0.0
10400,2020,0,0,0,1,0,-inf,-inf
10500,2020,0,0,0,1,0,-inf,-inf
10600,2020,1,0,0,1,0,-inf,0.0
10700,2020,0,1,0,1,0,0.0,-inf
10800,2020,1,1,0,1,0,0.0,0.0
10900,2020,0,0,0,1,0,-inf,-inf
11000,2020,0,0,0,1,0,-inf,-inf
11100,2020,5,1,0,1,0,0.0,1.6094379124341003
11200,2020,0,1,0,1,0,0.0,-inf
11300,2020,0,0,0,1,0,-inf,-inf
11400,2020,4,0,0,1,0,-inf,1.3862943611198906
11500,2020,1,0,0,1,0,-inf,0.0
11700,2020,1,1,0,1,0,0.0,0.0
11800,2020,1,0,0,1,0,-inf,0.0
11900,2020,1,0,0,1,0,-inf,0.0
12000,2020,0,1,0,1,0,0.0,-inf
12100,2020,5,1,0,1,0,0.0,1.6094379124341003
12201,2020,2,0,0,1,0,-inf,0.6931471805599453
12203,2020,2,0,0,1,0,-inf,0.6931471805599453
12204,2020,0,0,0,1,0,-inf,-inf
12501,2020,4,0,1,1,1,-inf,1.3862943611198906
12502,2020,9,2,1,1,1,0.6931471805599453,2.1972245773362196
13100,2020,1,0,1,1,1,-inf,0.0
13200,2020,0,1,1,1,1,0.0,-inf
13300,2020,6,2,1,1,1,0.6931471805599453,1.791759469228055
13401,2020,0,0,1,1,1,-inf,-inf
13402,2020,2,3,1,1,1,1.0986122886681098,0.6931471805599453
13500,2020,1,1,1,1,1,0.0,0.0
13601,2020,1,0,1,1,1,-inf,0.0
13602,2020,0,0,0,1,0,-inf,-inf
13701,2020,0,1,0,1,0,0.0,-inf
13702,2020,4,4,0,1,0,1.3862943611198906,1.3862943611198906
13800,2020,2,0,0,1,0,-inf,0.6931471805599453
13900,2020,0,0,0,1,0,-inf,-inf
14000,2020,1,1,0,1,0,0.0,0.0
14100,2020,3,1,0,1,0,0.0,1.0986122886681098
14201,2020,6,1,0,1,0,0.0,1.791759469228055
14202,2020,9,7,0,1,0,1.9459101490553132,2.1972245773362196
14300,2020,4,1,0,1,0,0.0,1.3862943611198906
14400,2020,4,5,0,1,0,1.6094379124341003,1.3862943611198906
14600,2020,4,1,0,1,0,0.0,1.3862943611198906
14700,2020,5,0,0,1,0,-inf,1.6094379124341003
14800,2020,0,0,0,1,0,-inf,-inf
14900,2020,0,0,0,1,0,-inf,-inf
15102,2020,2,0,0,1,0,-inf,0.6931471805599453
15300,2020,1,0,0,1,0,-inf,0.0
15600,2020,2,2,0,1,0,0.6931471805599453,0.6931471805599453
15700,2020,5,1,0,1,0,0.0,1.6094379124341003
15800,2020,11,2,0,1,0,0.6931471805599453,2.3978952727983707
16001,2020,4,0,0,1,0,-inf,1.3862943611198906
16002,2020,6,3,0,1,0,1.0986122886681098,1.791759469228055
16100,2020,6,2,0,1,0,0.6931471805599453,1.791759469228055
16200,2020,1,0,0,1,0,-inf,0.0
16300,2020,2,0,0,1,0,-inf,0.6931471805599453
16500,2020,1,0,0,1,0,-inf,0.0
16600,2020,0,0,0,1,0,-inf,-inf
16702,2020,2,0,0,1,0,-inf,0.6931471805599453
16901,2020,0,0,0,1,0,-inf,-inf
16902,2020,0,0,0,1,0,-inf,-inf
17000,2020,4,3,0,1,0,1.0986122886681098,1.3862943611198906
17201,2020,1,0,0,1,0,-inf,0.0
17300,2020,3,0,0,1,0,-inf,1.0986122886681098
17500,2020,0,0,0,1,0,-inf,-inf
17601,2020,1,1,0,1,0,0.0,0.0
17602,2020,1,0,0,1,0,-inf,0.0
17702,2020,0,0,0,1,0,-inf,-inf
17800,2020,2,0,0,1,0,-inf,0.6931471805599453
17900,2020,1,0,0,1,0,-inf,0.0
18001,2020,3,0,0,1,0,-inf,1.0986122886681098
18002,2020,4,2,0,1,0,0.6931471805599453,1.3862943611198906
18300,2020,3,3,0,1,0,1.0986122886681098,1.0986122886681098
18400,2020,1,0,0,1,0,-inf,0.0
18801,2020,0,0,0,1,0,-inf,-inf
18802,2020,0,0,0,1,0,-inf,-inf
19000,2020,1,0,0,1,0,-inf,0.0
19100,2020,0,1,0,1,0,0.0,-inf
19200,2020,0,0,0,1,0,-inf,-inf
19501,2020,0,0,0,1,0,-inf,-inf
19502,2020,0,1,0,1,0,0.0,-inf
19700,2020,0,1,0,1,0,0.0,-inf
19800,2020,0,1,0,1,0,0.0,-inf
19900,2020,0,0,0,1,0,-inf,-inf
20000,2020,1,1,0,1,0,0.0,0.0
20101,2020,0,0,0,1,0,-inf,-inf
20102,2020,1,1,0,1,0,0.0,0.0
20200,2020,0,0,0,1,0,-inf,-inf
20300,2020,2,0,0,1,0,-inf,0.6931471805599453
20400,2020,0,0,0,1,0,-inf,-inf
20500,2020,1,0,0,1,0,-inf,0.0
20701,2020,7,1,0,1,0,0.0,1.9459101490553132
20702,2020,2,1,0,1,0,0.0,0.6931471805599453
20800,2020,0,0,0,1,0,-inf,-inf
20900,2020,3,0,0,1,0,-inf,1.0986122886681098
21000,2020,9,6,0,1,0,1.791759469228055,2.1972245773362196
21100,2020,0,1,0,1,0,0.0,-inf
21200,2020,2,1,0,1,0,0.0,0.6931471805599453
21300,2020,6,0,0,1,0,-inf,1.791759469228055
21400,2020,10,3,0,1,0,1.0986122886681098,2.302585092994046
21500,2020,3,1,0,1,0,0.0,1.0986122886681098
21600,2020,1,4,0,1,0,1.3862943611198906,0.0
21700,2020,1,1,0,1,0,0.0,0.0
21800,2020,2,1,0,1,0,0.0,0.6931471805599453
21900,2020,0,1,0,1,0,0.0,-inf
22000,2020,0,0,0,1,0,-inf,-inf
23100,2020,1,1,0,1,0,0.0,0.0
23600,2020,6,1,0,1,0,0.0,1.791759469228055
23700,2020,2,0,0,1,0,-inf,0.6931471805599453
23800,2020,2,1,0,1,0,0.0,0.6931471805599453
24000,2020,2,1,0,1,0,0.0,0.6931471805599453
24100,2020,2,1,0,1,0,0.0,0.6931471805599453
24300,2020,0,0,0,1,0,-inf,-inf
24400,2020,0,1,0,1,0,0.0,-inf
24500,2020,0,0,0,1,0,-inf,-inf
24600,2020,6,0,0,1,0,-inf,1.791759469228055
24700,2020,1,0,0,1,0,-inf,0.0
24800,2020,0,0,0,1,0,-inf,-inf
24900,2020,0,0,0,1,0,-inf,-inf
25200,2020,2,1,0,1,0,0.0,0.6931471805599453
25300,2020,1,0,0,1,0,-inf,0.0
25400,2020,0,0,0,1,0,-inf,-inf
25500,2020,4,1,0,1,0,0.0,1.3862943611198906
25600,2020,1,1,0,1,0,0.0,0.0
25700,2020,1,0,0,1,0,-inf,0.0
25900,2020,3,1,0,1,0,0.0,1.0986122886681098
26000,2020,0,1,0,1,0,0.0,-inf
26100,2020,0,0,0,1,0,-inf,-inf
26200,2020,0,1,0,1,0,0.0,-inf
26301,2020,1,0,0,1,0,-inf,0.0
26302,2020,2,0,0,1,0,-inf,0.6931471805599453
26400,2020,1,1,0,1,0,0.0,0.0
26500,2020,1,0,0,1,0,-inf,0.0
26600,2020,0,0,0,1,0,-inf,-inf
26700,2020,0,0,0,1,0,-inf,-inf
26800,2020,0,0,0,1,0,-inf,-inf
26900,2020,0,0,0,1,0,-inf,-inf
27000,2020,0,0,0,1,0,-inf,-inf
27100,2020,1,1,0,1,0,0.0,0.0
27200,2020,2,0,0,1,0,-inf,0.6931471805599453
27300,2020,2,0,0,1,0,-inf,0.6931471805599453
27401,2020,5,1,0,1,0,0.0,1.6094379124341003
27402,2020,0,1,0,1,0,0.0,-inf
27500,2020,1,0,0,1,0,-inf,0.0
27600,2020,0,0,0,1,0,-inf,-inf
27700,2020,4,0,0,1,0,-inf,1.3862943611198906
27800,2020,1,1,0,1,0,0.0,0.0
27902,2020,0,0,0,1,0,-inf,-inf
28100,2020,1,0,0,1,0,-inf,0.0
28200,2020,0,0,0,1,0,-inf,-inf
28300,2020,1,0,0,1,0,-inf,0.0
28500,2020,0,0,0,1,0,-inf,-inf
28600,2020,3,0,0,1,0,-inf,1.0986122886681098
28700,2020,1,1,0,1,0,0.0,0.0
28800,2020,0,0,0,1,0,-inf,-inf
28901,2020,0,1,0,1,0,0.0,-inf
29000,2020,1,0,0,1,0,-inf,0.0
29100,2020,2,4,0,1,0,1.3862943611198906,0.6931471805599453
29200,2020,2,0,0,1,0,-inf,0.6931471805599453
29300,2020,0,0,0,1,0,-inf,-inf
29400,2020,2,0,0,1,0,-inf,0.6931471805599453
29800,2020,1,0,0,1,0,-inf,0.0
29900,2020,0,0,0,1,0,-inf,-inf
30000,2020,1,0,0,1,0,-inf,0.0
30100,2020,1,0,0,1,0,-inf,0.0
30200,2020,3,0,0,1,0,-inf,1.0986122886681098
30501,2020,0,0,0,1,0,-inf,-inf
30502,2020,0,0,0,1,0,-inf,-inf
30600,2020,4,0,0,1,0,-inf,1.3862943611198906
30700,2020,3,1,0,1,0,0.0,1.0986122886681098
30800,2020,1,1,0,1,0,0.0,0.0
30900,2020,1,1,0,1,0,0.0,0.0
31000,2020,2,1,0,1,0,0.0,0.6931471805599453
31101,2020,5,1,0,1,0,0.0,1.6094379124341003
31102,2020,1,0,0,1,0,-inf,0.0
31200,2020,0,0,0,1,0,-inf,-inf
31300,2020,3,1,0,1,0,0.0,1.0986122886681098
31401,2020,4,2,0,1,0,0.6931471805599453,1.3862943611198906
31402,2020,2,0,0,1,0,-inf,0.6931471805599453
31501,2020,1,1,0,1,0,0.0,0.0
31502,2020,3,2,0,1,0,0.6931471805599453,1.0986122886681098
31600,2020,5,0,0,1,0,-inf,1.6094379124341003
31700,2020,1,0,0,1,0,-inf,0.0
31800,2020,1,0,0,1,0,-inf,0.0
31900,2020,0,0,0,1,0,-inf,-inf
32000,2020,1,0,0,1,0,-inf,0.0
32100,2020,0,0,0,1,0,-inf,-inf
32300,2020,0,0,0,1,0,-inf,-inf
32500,2020,1,1,0,1,0,0.0,0.0
32600,2020,1,3,0,1,0,1.0986122886681098,0.0
32900,2020,3,1,0,1,0,0.0,1.0986122886681098
33000,2020,2,0,0,1,0,-inf,0.6931471805599453
33101,2020,1,1,0,1,0,0.0,0.0
33102,2020,0,2,0,1,0,0.6931471805599453,-inf
33200,2020,1,0,0,1,0,-inf,0.0
33300,2020,0,0,0,1,0,-inf,-inf
33400,2020,7,0,0,1,0,-inf,1.9459101490553132
33500,2020,4,1,0,1,0,0.0,1.3862943611198906
33600,2020,4,0,0,1,0,-inf,1.3862943611198906
33701,2020,2,1,0,1,0,0.0,0.6931471805599453
33800,2020,4,2,0,1,0,0.6931471805599453,1.3862943611198906
33900,2020,0,1,0,1,0,0.0,-inf
34000,2020,1,0,0,1,0,-inf,0.0
34100,2020,0,0,0,1,0,-inf,-inf
34400,2020,0,1,0,1,0,0.0,-inf
34501,2020,0,0,0,1,0,-inf,-inf
34502,2020,5,2,0,1,0,0.6931471805599453,1.6094379124341003
34600,2020,4,0,0,1,0,-inf,1.3862943611198906
34701,2020,4,2,0,1,0,0.6931471805599453,1.3862943611198906
34702,2020,1,0,0,1,0,-inf,0.0
34801,2020,1,0,0,1,0,-inf,0.0
34802,2020,0,0,0,1,0,-inf,-inf
34803,2020,1,1,0,1,0,0.0,0.0
34900,2020,1,1,0,1,0,0.0,0.0
35100,2020,2,0,0,1,0,-inf,0.6931471805599453
35200,2020,1,0,0,1,0,-inf,0.0
35301,2020,1,0,0,1,0,-inf,0.0
35302,2020,2,0,0,1,0,-inf,0.6931471805599453
35500,2020,2,3,0,1,0,1.0986122886681098,0.6931471805599453
35601,2020,1,1,0,1,0,0.0,0.0
35602,2020,1,1,0,1,0,0.0,0.0
35701,2020,0,0,0,1,0,-inf,-inf
35702,2020,0,0,0,1,0,-inf,-inf
35800,2020,0,0,0,1,0,-inf,-inf
35900,2020,5,2,0,1,0,0.6931471805599453,1.6094379124341003
36000,2020,2,0,0,1,0,-inf,0.6931471805599453
36100,2020,1,2,0,1,0,0.6931471805599453,0.0
36201,2020,1,0,0,1,0,-inf,0.0
36203,2020,4,1,0,1,0,0.0,1.3862943611198906
36301,2020,5,4,0,1,0,1.3862943611198906,1.6094379124341003
36302,2020,0,0,0,1,0,-inf,-inf
36303,2020,0,0,0,1,0,-inf,-inf
36400,2020,0,0,0,1,0,-inf,-inf
36501,2020,3,3,0,1,0,1.0986122886681098,1.0986122886681098
36502,2020,1,0,0,1,0,-inf,0.0
36600,2020,4,3,0,1,0,1.0986122886681098,1.3862943611198906
36700,2020,14,8,1,1,1,2.0794415416798357,2.6390573296152584
36901,2020,0,0,0,1,0,-inf,-inf
36902,2020,12,1,1,1,1,0.0,2.4849066497880004
37200,2020,7,4,0,1,0,1.3862943611198906,1.9459101490553132
37300,2020,3,0,0,1,0,-inf,1.0986122886681098
37500,2020,0,0,0,1,0,-inf,-inf
37600,2020,7,5,1,1,1,1.6094379124341003,1.9459101490553132
37700,2020,3,1,0,1,0,0.0,1.0986122886681098
37800,2020,3,2,0,1,0,0.6931471805599453,1.0986122886681098
37900,2020,8,0,0,1,0,-inf,2.0794415416798357
38000,2020,3,0,0,1,0,-inf,1.0986122886681098
38100,2020,3,0,0,1,0,-inf,1.0986122886681098
38200,2020,5,2,0,1,0,0.6931471805599453,1.6094379124341003
38301,2020,1,0,0,1,0,-inf,0.0
38400,2020,3,3,0,1,0,1.0986122886681098,1.0986122886681098
38500,2020,4,1,0,1,0,0.0,1.3862943611198906
38700,2020,5,4,0,1,0,1.3862943611198906,1.6094379124341003
38800,2020,3,2,0,1,0,0.6931471805599453,1.0986122886681098
38900,2020,1,0,0,1,0,-inf,0.0
39001,2020,0,0,0,1,0,-inf,-inf
39002,2020,1,0,0,1,0,-inf,0.0
39100,2020,0,0,0,1,0,-inf,-inf
100102,2020,0,0,0,1,0,-inf,-inf
100201,2020,0,0,0,1,0,-inf,-inf
101401,2020,0,0,0,1,0,-inf,-inf
200104,2020,0,0,0,1,0,-inf,-inf
202500,2020,0,0,0,1,0,-inf,-inf
203804,2020,0,0,0,1,0,-inf,-inf
204101,2020,0,0,0,1,0,-inf,-inf
204300,2020,0,0,0,1,0,-inf,-inf
204701,2020,1,0,0,1,0,-inf,0.0
205503,2020,1,0,0,1,0,-inf,0.0
205805,2020,0,0,0,1,0,-inf,-inf
205810,2020,0,0,0,1,0,-inf,-inf
210300,2020,1,0,0,1,0,-inf,0.0
210500,2020,0,0,0,1,0,-inf,-inf
304403,2020,0,0,0,1,0,-inf,-inf
400802,2020,0,0,0,1,0,-inf,-inf
403701,2020,1,0,0,1,0,-inf,0.0
408800,2020,0,0,0,1,0,-inf,-inf
408900,2020,0,0,0,1,0,-inf,-inf
409804,2020,0,0,0,1,0,-inf,-inf
980000,2020,1,0,0,1,0,-inf,0.0
980001,2020,2,2,0,1,0,0.6931471805599453,0.6931471805599453
980002,2020,2,0,0,1,0,-inf,0.6931471805599453
980003,2020,3,2,1,1,1,0.6931471805599453,1.0986122886681098
980100,2020,1,0,0,1,0,-inf,0.0
980300,2020,2,1,0,1,0,0.0,0.6931471805599453
980400,2020,7,1,0,1,0,0.0,1.9459101490553132
980600,2020,2,0,0,1,0,-inf,0.6931471805599453
980701,2020,0,1,0,1,0,0.0,-inf
980702,2020,7,4,0,1,0,1.3862943611198906,1.9459101490553132
980800,2020,1,0,0,1,0,-inf,0.0
980901,2020,12,5,0,1,0,1.6094379124341003,2.4849066497880004
980902,2020,0,0,0,1,0,-inf,-inf
980903,2020,0,0,0,1,0,-inf,-inf
980906,2020,1,1,0,1,0,0.0,0.0
989100,2020,0,0,0,1,0,-inf,-inf
989200,2020,3,0,0,1,0,-inf,1.0986122886681098
989300,2020,2,0,0,1,0,-inf,0.6931471805599453
101,2021,27,18,1,1,1,2.8903717578961645,3.295836866004329
102,2021,7,4,1,1,1,1.3862943611198906,1.9459101490553132
200,2021,23,17,1,1,1,2.833213344056216,3.1354942159291497
300,2021,12,3,1,1,1,1.0986122886681098,2.4849066497880004
401,2021,9,3,1,1,1,1.0986122886681098,2.1972245773362196
403,2021,6,5,1,1,1,1.6094379124341003,1.791759469228055
404,2021,11,7,1,1,1,1.9459101490553132,2.3978952727983707
500,2021,34,20,1,1,1,2.995732273553991,3.5263605246161616
600,2021,22,15,1,1,1,2.70805020110221,3.091042453358316
701,2021,24,20,1,1,1,2.995732273553991,3.1780538303479458
702,2021,6,5,1,1,1,1.6094379124341003,1.791759469228055
801,2021,2,2,1,1,1,0.6931471805599453,0.6931471805599453
803,2021,10,7,1,1,1,1.9459101490553132,2.302585092994046
805,2021,5,6,1,1,1,1.791759469228055,1.6094379124341003
806,2021,22,7,1,1,1,1.9459101490553132,3.091042453358316
901,2021,9,7,1,1,1,1.9459101490553132,2.1972245773362196
902,2021,11,0,1,1,1,-inf,2.3978952727983707
1001,2021,7,6,1,1,1,1.791759469228055,1.9459101490553132
1002,2021,9,8,1,1,1,2.0794415416798357,2.1972245773362196
1101,2021,4,1,1,1,1,0.0,1.3862943611198906
1102,2021,3,2,1,1,1,0.6931471805599453,1.0986122886681098
1201,2021,5,3,1,1,1,1.0986122886681098,1.6094379124341003
1203,2021,1,1,1,1,1,0.0,0.0
1204,2021,4,5,1,1,1,1.6094379124341003,1.3862943611198906
1301,2021,2,0,1,1,1,-inf,0.6931471805599453
1302,2021,0,2,1,1,1,0.6931471805599453,-inf
1400,2021,7,0,1,1,1,-inf,1.9459101490553132
1500,2021,6,5,1,1,1,1.6094379124341003,1.791759469228055
1600,2021,15,13,1,1,1,2.5649493574615367,2.70805020110221
1700,2021,1,1,1,1,1,0.0,0.0
1800,2021,4,3,1,1,1,1.0986122886681098,1.3862943611198906
1900,2021,4,1,1,1,1,0.0,1.3862943611198906
2000,2021,0,2,0,1,0,0.6931471805599453,-inf
2100,2021,1,1,1,1,1,0.0,0.0
2200,2021,2,1,1,1,1,0.0,0.6931471805599453
2300,2021,3,3,1,1,1,1.0986122886681098,1.0986122886681098
2400,2021,13,12,1,1,1,2.4849066497880004,2.5649493574615367
2500,2021,3,0,1,1,1,-inf,1.0986122886681098
2701,2021,1,1,0,1,0,0.0,0.0
2702,2021,2,1,0,1,0,0.0,0.6931471805599453
2801,2021,1,2,0,1,0,0.6931471805599453,0.0
2802,2021,8,5,0,1,0,1.6094379124341003,2.0794415416798357
2900,2021,16,5,0,1,0,1.6094379124341003,2.772588722239781
3001,2021,1,1,0,1,0,0.0,0.0
3002,2021,0,0,0,1,0,-inf,-inf
3100,2021,1,0,0,1,0,-inf,0.0
3200,2021,1,0,0,1,0,-inf,0.0
3300,2021,1,2,0,1,0,0.6931471805599453,0.0
3600,2021,0,0,0,1,0,-inf,-inf
3701,2021,0,1,0,1,0,0.0,-inf
3702,2021,0,0,0,1,0,-inf,-inf
3800,2021,5,6,0,1,0,1.791759469228055,1.6094379124341003
3901,2021,6,1,0,1,0,0.0,1.791759469228055
3902,2021,2,2,0,1,0,0.6931471805599453,0.6931471805599453
4001,2021,2,2,0,1,0,0.6931471805599453,0.6931471805599453
4002,2021,1,1,0,1,0,0.0,0.0
4101,2021,1,0,0,1,0,-inf,0.0
4103,2021,2,0,0,1,0,-inf,0.6931471805599453
4104,2021,0,1,0,1,0,0.0,-inf
4201,2021,3,1,0,1,0,0.0,1.0986122886681098
4202,2021,0,1,0,1,0,0.0,-inf
5400,2021,0,0,0,1,0,-inf,-inf
5500,2021,0,0,0,1,0,-inf,-inf
5600,2021,0,0,0,1,0,-inf,-inf
6000,2021,3,0,0,1,0,-inf,1.0986122886681098
6200,2021,0,1,0,1,0,0.0,-inf
6300,2021,0,1,0,1,0,0.0,-inf
6600,2021,1,1,0,1,0,0.0,0.0
6700,2021,1,1,0,1,0,0.0,0.0
7000,2021,0,1,0,1,0,0.0,-inf
7101,2021,1,0,0,1,0,-inf,0.0
7200,2021,0,1,0,1,0,0.0,-inf
7300,2021,1,0,0,1,0,-inf,0.0
7400,2021,3,1,0,1,0,0.0,1.0986122886681098
7700,2021,0,0,0,1,0,-inf,-inf
7800,2021,3,2,0,1,0,0.6931471805599453,1.0986122886681098
7900,2021,4,0,0,1,0,-inf,1.3862943611198906
8000,2021,0,2,0,1,0,0.6931471805599453,-inf
8101,2021,0,0,0,1,0,-inf,-inf
8102,2021,0,0,0,1,0,-inf,-inf
8200,2021,1,0,0,1,0,-inf,0.0
8302,2021,1,1,0,1,0,0.0,0.0
8400,2021,1,0,0,1,0,-inf,0.0
8500,2021,1,1,0,1,0,0.0,0.0
8601,2021,2,0,0,1,0,-inf,0.6931471805599453
8602,2021,0,2,0,1,0,0.6931471805599453,-inf
8701,2021,5,2,0,1,0,0.6931471805599453,1.6094379124341003
8702,2021,1,2,0,1,0,0.6931471805599453,0.0
8801,2021,2,3,0,1,0,1.0986122886681098,0.6931471805599453
8802,2021,9,3,0,1,0,1.0986122886681098,2.1972245773362196
9000,2021,4,2,0,1,0,0.6931471805599453,1.3862943611198906
9100,2021,3,4,0,1,0,1.3862943611198906,1.0986122886681098
9200,2021,1,1,0,1,0,0.0,0.0
9300,2021,1,0,0,1,0,-inf,0.0
9400,2021,0,0,0,1,0,-inf,-inf
9500,2021,0,0,0,1,0,-inf,-inf
9600,2021,0,1,0,1,0,0.0,-inf
9801,2021,2,1,0,1,0,0.0,0.6931471805599453
9802,2021,1,1,0,1,0,0.0,0.0
10000,2021,0,0,0,1,0,-inf,-inf
10100,2021,0,0,0,1,0,-inf,-inf
10200,2021,0,0,0,1,0,-inf,-inf
10300,2021,0,0,0,1,0,-inf,-inf
10400,2021,0,0,0,1,0,-inf,-inf
10500,2021,0,0,0,1,0,-inf,-inf
10600,2021,0,0,0,1,0,-inf,-inf
10700,2021,2,0,0,1,0,-inf,0.6931471805599453
10800,2021,1,0,0,1,0,-inf,0.0
10900,2021,0,1,0,1,0,0.0,-inf
11000,2021,1,0,0,1,0,-inf,0.0
